cod_mun;UF;Município;pop2019;pib2017milreais;export_fob_2019;import_fob_2019;pip_per_capita17;hierarquia_urbana07;hierarquia;voos_dom;voos_int;indice_proximidade;indice_intermediacao
5003488;MS;Dois Irmãos do Buriti ;11385;186792;0;0;1678;Centro Local;1;0;0;0,30630122;0,00000005
5003504;MS;Douradina ;5924;119975;0;0;2059;Centro Local;1;0;0;0,29408573;0,00000000
5003702;MS;Dourados ;222949;8327408;270104211;93805383;3819;Capital Regional C;6;82;0;0,39985245;0,00238587
5003751;MS;Eldorado ;12353;353696;2879159;12109451;2893;Centro Local;1;0;0;0,39573598;0,00070821
5003801;MS;Fátima do Sul ;19189;470617;1951433;0;2454;Centro Local;1;0;0;0,36584543;0,00002934
5003900;MS;Figueirão ;3051;96492;0;0;3188;Centro Local;1;0;0;0,30614550;0,00000000
5004007;MS;Glória de Dourados ;9965;189996;1591994;0;1908;Centro Local;1;0;0;0,36569732;0,00002883
5004106;MS;Guia Lopes da Laguna ;9895;233519;0;0;2337;Centro Local;1;0;0;0,30746540;0,00000263
5004304;MS;Iguatemi ;16078;382549;33029512;0;2415;Centro Local;1;0;0;0,30973199;0,00000769
5004403;MS;Inocência ;7610;262160;0;0;3441;Centro Local;1;0;0;0,30948438;0,00000035
5004502;MS;Itaporã ;24839;648764;2307710;638330;2756;Centro Local;1;0;0;0,30716917;0,00000001
5004601;MS;Itaquiraí ;21142;614652;102845529;2411542;2978;Centro Local;1;0;0;0,39498615;0,00052932
5004700;MS;Ivinhema ;23187;1091248;92960;299283;4740;Centro Local;1;0;0;0,36609254;0,00009926
5004809;MS;Japorã ;9110;123780;0;32000;1401;Centro Local;1;0;0;0,28333943;0,00000000
5004908;MS;Jaraguari ;7187;191733;0;0;2732;Centro Local;1;0;0;0,30692565;0,00000073
5005004;MS;Jardim ;26097;528276;335004;0;2051;Centro de Zona B;2;0;0;0,31179888;0,00000741
5005103;MS;Jateí ;4027;270483;0;0;6720;Centro Local;1;0;0;0,30741308;0,00000002
5005152;MS;Juti ;6712;250931;0;0;3829;Centro Local;1;0;0;0,32780936;0,00000887
5005202;MS;Ladário ;23331;294751;243714;1829;1305;Centro Local;1;0;0;0,30612821;0,00000001
5005251;MS;Laguna Carapã ;7341;427588;0;0;5958;Centro Local;1;0;0;0,28999465;0,00000000
5005400;MS;Maracaju ;47083;2386370;54982406;389878;5304;Centro Local;1;0;0;0,34169714;0,00007725
5005608;MS;Miranda ;28013;500830;1890072;26537;1820;Centro de Zona B;2;0;0;0,36825656;0,00020739
5005681;MS;Mundo Novo ;18366;463335;2626342;62938913;2559;Centro de Zona A;3;0;0;0,39533188;0,00132255
5005707;MS;Naviraí ;54878;1480663;105145652;4243119;2784;Centro de Zona A;3;0;0;0,39844152;0,00105028
5005806;MS;Nioaque ;13930;253258;0;0;1797;Centro Local;1;0;0;0,30640511;0,00000010
5006002;MS;Nova Alvorada do Sul ;21882;1434123;114372;14815272;6904;Centro Local;1;0;0;0,40091723;0,00087770
5006200;MS;Nova Andradina ;54374;2007865;74175256;77637633;3815;Centro de Zona A;3;0;0;0,36843179;0,00051074
5006259;MS;Novo Horizonte do Sul ;3814;185783;0;0;4597;Centro Local;1;0;0;0,30737821;0,00000000
5006275;MS;Paraíso das Águas ;5555;617917;0;338294;11550;sem classificação;0;0;0;0,33083074;0,00000566
5006309;MS;Paranaíba ;42148;1192288;15889483;10251685;2855;Centro de Zona B;2;0;0;0,39195835;0,00042953
5006358;MS;Paranhos ;14228;159633;0;0;1152;Centro Local;1;0;0;0,28509810;0,00000001
5006408;MS;Pedro Gomes ;7674;206418;19963533;0;2687;Centro Local;1;0;0;0,30638779;0,00000000
5006606;MS;Ponta Porã ;92526;2641613;61463620;61178768;2948;Centro de Zona A;3;0;0;0,38230937;0,00091894
5006903;MS;Porto Murtinho ;17131;321327;0;767091;1904;Centro Local;1;0;0;0,30637047;0,00000013
5007109;MS;Ribas do Rio Pardo ;24615;966951;470679;0;4049;Centro Local;1;0;0;0,35247448;0,00003114
5007208;MS;Rio Brilhante ;37514;2076920;8929411;114712;5746;Centro Local;1;0;0;0,39724421;0,00087882
5007307;MS;Rio Negro ;4831;87570;0;0;1812;Centro Local;1;0;0;0,30621469;0,00000018
5007406;MS;Rio Verde de Mato Grosso ;19746;446356;0;0;2281;Centro Local;1;0;0;0,38322845;0,00016279
5007505;MS;Rochedo ;5499;176191;45483876;0;3296;Centro Local;1;0;0;0,30609364;0,00000000
5007554;MS;Santa Rita do Pardo ;7851;441529;0;0;5710;Centro Local;1;0;0;0,28223287;0,00000000
5007695;MS;São Gabriel do Oeste ;26771;1412562;47305468;3425311;5454;Centro Local;1;0;0;0,39472726;0,00047391
5007703;MS;Sete Quedas ;10791;206924;114816;109820;1918;Centro Local;1;0;0;0,28562395;0,00000000
5007802;MS;Selvíria ;6529;1757236;0;63572;27109;Centro Local;1;0;0;0,29557725;0,00000000
5007901;MS;Sidrolândia ;57665;1632087;89248601;1295900;2991;Centro Local;1;0;0;0,34146034;0,00025481
5007935;MS;Sonora ;19274;648541;9165208;25000;3526;Centro Local;1;0;0;0,34610473;0,00008692
5007950;MS;Tacuru ;11552;193491;1365081;0;1715;Centro Local;1;0;0;0,30841015;0,00000296
5007976;MS;Taquarussu ;3588;109308;0;0;3062;Centro Local;1;0;0;0,26924988;0,00000000
5008008;MS;Terenos ;21806;465997;418719;0;2234;Centro Local;1;0;0;0,30616280;0,00000009
5008305;MS;Três Lagoas ;121388;10131705;2075995318;378249777;8624;Centro de Zona A;3;23;0;0,39832439;0,00069613
5008404;MS;Vicentina ;6102;214333;0;0;3548;Centro Local;1;0;0;0,36840674;0,00003361
5100102;MT;Acorizal ;5399;71727;23758172;205937;1361;Centro Local;1;0;0;0,31156588;0,00000000
5100201;MT;Água Boa ;25721;985392;115600842;4740;4022;Centro de Zona B;2;15;0;0,38900452;0,00058290
5100250;MT;Alta Floresta ;51782;1491333;40858036;169461;2971;Centro de Zona A;3;25;0;0,40635778;0,00153027
5100300;MT;Alto Araguaia ;19044;838764;136993383;48310109;4618;Centro de Zona B;2;0;0;0,40189827;0,00056730
5100359;MT;Alto Boa Vista ;6822;108871;0;0;1684;Centro Local;1;0;0;0,33198579;0,00000343
5100409;MT;Alto Garças ;12030;535389;104046163;0;4643;Centro Local;1;0;0;0,40797892;0,00023993
5100508;MT;Alto Paraguai ;11356;115519;0;0;1058;Centro Local;1;0;0;0,31133322;0,00000018
5100607;MT;Alto Taquari ;10847;968768;40336227;0;9455;Centro Local;1;0;0;0,32036884;0,00000010
5100805;MT;Apiacás ;10133;141779;0;0;1463;Centro Local;1;0;0;0,30198351;0,00000241
5101001;MT;Araguaiana ;3100;69023;0;0;2273;Centro Local;1;0;0;0,29365552;0,00000000
5101209;MT;Araguainha ;935;19543;0;0;2099;Centro Local;1;0;0;0,30176494;0,00000000
5101258;MT;Araputanga ;16822;417388;96068090;0;2573;Centro de Zona B;2;0;0;0,36696005;0,00007704
5101308;MT;Arenápolis ;9607;169732;0;22226;1795;Centro Local;1;0;0;0,31248198;0,00000054
5101407;MT;Aripuanã ;22354;709381;28051225;3867983;3322;Centro Local;1;31;0;0,33103280;0,00002297
5101605;MT;Barão de Melgaço ;8564;84771;0;0;1077;Centro Local;1;0;0;0,00000000;0,00000000
5101704;MT;Barra do Bugres ;34966;1308782;21457902;22286;3890;Centro de Zona B;2;0;0;0,37965817;0,00018926
5101803;MT;Barra do Garças ;61012;1754165;294150604;642826;2974;Centro Subregional A;5;15;0;0,41570793;0,00339366
5101852;MT;Bom Jesus do Araguaia ;6580;268534;39029199;0;4286;Centro Local;1;0;0;0,33902546;0,00004748
5101902;MT;Brasnorte ;19695;771150;245709432;90827;4126;Centro Local;1;0;0;0,33034680;0,00000599
5102504;MT;Cáceres ;94376;1816006;14994769;258361;1990;Centro Subregional A;5;0;0;0,41310976;0,00191613
5102603;MT;Campinápolis ;15980;254699;0;0;1655;Centro Local;1;0;0;0,35256619;0,00001960
5102637;MT;Campo Novo do Parecis ;35360;2933729;897512402;52928139;8744;Centro de Zona B;2;0;0;0,35853675;0,00011826
5102678;MT;Campo Verde ;44041;2427047;365820727;7399418;6078;Centro Local;1;0;0;0,37851805;0,00097776
5102686;MT;Campos de Júlio ;6891;1238836;335419121;0;19024;Centro Local;1;0;0;0,35019707;0,00005805
5102694;MT;Canabrava do Norte ;4743;111293;0;0;2404;Centro Local;1;0;0;0,33875000;0,00000000
5102702;MT;Canarana ;21579;1161807;249042332;113550;5611;Centro Local;1;8;0;0,36015682;0,00011974
5102793;MT;Carlinda ;10305;162878;0;0;1607;Centro Local;1;0;0;0,40605334;0,00024893
5102850;MT;Castanheira ;8729;135697;0;910;1605;Centro Local;1;0;0;0,32763102;0,00009487
5103007;MT;Chapada dos Guimarães ;19752;693518;0;0;3641;Centro Local;1;0;0;0,32812689;0,00010834
5103056;MT;Cláudia ;12149;409147;51725336;0;3492;Centro Local;1;0;0;0,29808063;0,00000018
5103106;MT;Cocalinho ;5700;137924;0;0;2492;Centro Local;1;0;0;0,32978400;0,00001565
5103205;MT;Colíder ;33438;850077;30157196;18127;2632;Centro de Zona B;2;0;0;0,40611419;0,00026017
5103254;MT;Colniza ;38582;528694;16357396;0;1462;Centro Local;1;0;0;0,30046011;0,00001489
5103304;MT;Comodoro ;20763;560872;34679676;104534355;2814;Centro de Zona B;2;0;0;0,40306388;0,00028886
5103353;MT;Confresa ;30933;724695;208228109;0;2459;Centro de Zona B;2;0;0;0,34184800;0,00056765
5103361;MT;Conquista D'Oeste ;4038;88274;0;0;2287;Centro Local;1;0;0;0,31289689;0,00000036
5103379;MT;Cotriguaçu ;19750;201102;6736217;0;1076;Centro Local;1;0;0;0,25119340;0,00000064
5103403;MT;Cuiabá ;612547;23301195;189460024;148673582;3949;Capital Regional A;8;966;1;0,45076514;0,01012624
5103437;MT;Curvelândia ;5219;104912;0;0;2078;Centro Local;1;0;0;0,31129746;0,00000007
5103452;MT;Denise ;9462;474850;0;0;5210;Centro Local;1;0;0;0,31126170;0,00000000
5103502;MT;Diamantino ;22041;1957070;592045005;5684038;9191;Centro de Zona A;3;0;0;0,33388776;0,00007643
5103601;MT;Dom Aquino ;8178;336269;923000;10455;4215;Centro Local;1;0;0;0,31161962;0,00000006
5103700;MT;Feliz Natal ;14192;393825;841296;0;2928;Centro Local;1;0;0;0,29698630;0,00000000
5103809;MT;Figueirópolis D'Oeste ;3494;58198;0;14379;1690;Centro Local;1;0;0;0,31196040;0,00000015
5103858;MT;Gaúcha do Norte ;7648;407213;1342210;0;5581;Centro Local;1;0;0;0,31540968;0,00000002
5103908;MT;General Carneiro ;5540;197309;0;0;3700;Centro Local;1;0;0;0,36449227;0,00006751
5103957;MT;Glória D'Oeste ;3026;68116;0;0;2298;Centro Local;1;0;0;0,29324244;0,00000000
5104104;MT;Guarantã do Norte ;35816;740449;8973553;71425583;2146;Centro Local;1;0;0;0,36150203;0,00047570
5104203;MT;Guiratinga ;15141;326046;0;0;2231;Centro Local;1;0;0;0,30492264;0,00036900
5104500;MT;Indiavaí ;2752;57074;0;0;2155;Centro Local;1;0;0;0,31158379;0,00000000
5104526;MT;Ipiranga do Norte ;7667;691757;220865016;0;9647;Centro Local;1;0;0;0,29234089;0,00000000
5104542;MT;Itanhangá ;6737;241173;29311414;0;3771;Centro Local;1;0;0;0,31345787;0,00000264
5104559;MT;Itaúba ;3802;177003;90388;0;4658;Centro Local;1;0;0;0,35970268;0,00005785
5104609;MT;Itiquira ;13345;1093437;212985618;3062;8550;Centro Local;1;0;0;0,31077982;0,00000000
5104807;MT;Jaciara ;27776;937221;10905015;29663;3519;Centro de Zona B;2;0;0;0,42360297;0,00124313
5104906;MT;Jangada ;8409;264659;0;0;3310;Centro Local;1;0;0;0,34509105;0,00011816
5105002;MT;Jauru ;8793;273610;0;0;3118;Centro Local;1;0;0;0,31192449;0,00000409
5105101;MT;Juara ;34974;787092;21695250;20518;2325;Centro de Zona B;2;0;0;0,32988436;0,00003860
5105150;MT;Juína ;40997;1020697;5583674;1315;2566;Centro de Zona A;3;67;0;0,33284205;0,00025426
5105176;MT;Juruena ;15865;188724;14403221;0;1265;Centro Local;1;0;0;0,32778954;0,00010243
5105200;MT;Juscimeira ;11221;292036;0;0;2662;Centro Local;1;0;0;0,37067433;0,00003834
5105234;MT;Lambari D'Oeste ;6121;219384;0;0;3727;Centro Local;1;0;0;0,31127958;0,00000000
5105259;MT;Lucas do Rio Verde ;65534;3720050;452021515;19046194;6047;Centro de Zona B;2;0;0;0,41063717;0,00063306
5105309;MT;Luciara ;2077;29644;0;0;1451;Centro Local;1;0;0;0,24850986;0,00000000
5105507;MT;Vila Bela da Santíssima Trindade ;16128;321353;0;0;2069;Centro Local;1;0;0;0,29245130;0,00000000
5105580;MT;Marcelândia ;10499;288435;51489344;0;2768;Centro Local;1;0;0;0,29700258;0,00000003
5105606;MT;Matupá ;16566;609401;464963949;0;3840;Centro Local;1;0;0;0,35639137;0,00007011
5105622;MT;Mirassol d'Oeste ;27739;667422;93013356;68003;2493;Centro de Zona A;3;0;0;0,36743272;0,00015803
5105903;MT;Nobres ;15336;526629;36490;245400;3530;Centro Local;1;0;0;0,39961660;0,00049770
5106000;MT;Nortelândia ;5989;118616;293659;0;2012;Centro Local;1;0;0;0,31133322;0,00000018
5106109;MT;Nossa Senhora do Livramento ;13216;256169;26569064;4307338;2052;Centro Local;1;0;0;0,31106520;0,00000000
5106158;MT;Nova Bandeirantes ;15288;201770;0;0;1394;Centro Local;1;0;0;0,28906667;0,00000590
5106174;MT;Nova Nazaré ;3849;68833;0;0;1883;Centro Local;1;0;0;0,32956342;0,00000000
5106182;MT;Nova Lacerda ;6640;178461;0;0;2816;Centro Local;1;0;0;0,31322238;0,00000112
5106190;MT;Nova Santa Helena ;3718;146257;68691862;0;4067;Centro Local;1;0;0;0,38681131;0,00033244
5106208;MT;Nova Brasilândia ;3829;73308;0;0;1916;Centro Local;1;0;0;0,27468072;0,00000000
5106216;MT;Nova Canaã do Norte ;12787;355110;1341115;159179;2867;Centro Local;1;0;0;0,40602292;0,00024629
5106224;MT;Nova Mutum ;45378;2783981;735400900;72568080;6534;Centro de Zona B;2;9;0;0,41393004;0,00127295
5106232;MT;Nova Olímpia ;20301;682334;4474339;0;3505;Centro Local;1;0;0;0,37508651;0,00029121
5106240;MT;Nova Ubiratã ;11982;1026777;225034795;0;9045;Centro Local;1;0;0;0,29234089;0,00000000
5106257;MT;Nova Xavantina ;21374;582170;26742142;148538;2821;Centro Local;1;0;0;0,38853047;0,00032264
5106265;MT;Novo Mundo ;9178;186169;32844125;0;2133;Centro Local;1;0;0;0,26553008;0,00000000
5106273;MT;Novo Horizonte do Norte ;4004;64375;0;0;1661;Centro Local;1;0;0;0,33434088;0,00001610
5106281;MT;Novo São Joaquim ;5074;289196;0;0;5709;Centro Local;1;0;0;0,29544835;0,00000251
5106299;MT;Paranaíta ;11225;596814;0;0;5483;Centro Local;1;0;0;0,28909750;0,00000000
5106307;MT;Paranatinga ;22563;769746;107173967;0;3562;Centro Local;1;0;0;0,32112810;0,00000099
5106315;MT;Novo Santo Antônio ;2640;34560;0;0;1384;Centro Local;1;0;0;0,27926628;0,00000000
5106372;MT;Pedra Preta ;17626;716415;140268199;583569;4223;Centro Local;1;0;0;0,33877117;0,00000231
5106422;MT;Peixoto de Azevedo ;34976;499851;250;0;1486;Centro de Zona B;2;0;0;0,36410050;0,00015567
5106455;MT;Planalto da Serra ;2662;69893;0;0;2684;Centro Local;1;0;0;0,27468072;0,00000000
5106505;MT;Poconé ;32843;502910;64789406;0;1560;Centro Local;1;0;0;0,31106520;0,00000000
5106653;MT;Pontal do Araguaia ;6711;85699;0;0;1342;Centro Local;1;0;0;0,00000000;0,00000000
5106703;MT;Ponte Branca ;1576;22754;0;0;1459;Centro Local;1;0;0;0,30689089;0,00000081
5106752;MT;Pontes e Lacerda ;45436;1188803;179731406;2100721;2712;Centro de Zona B;2;7;0;0,41329877;0,00232734
5106778;MT;Porto Alegre do Norte ;12517;195957;68436110;0;1634;Centro Local;1;0;0;0,34137432;0,00000855
5106802;MT;Porto dos Gaúchos ;5410;404675;18799000;4693775;7660;Centro Local;1;0;0;0,32922311;0,00002237
5106828;MT;Porto Esperidião ;12017;190562;19688794;173;1642;Centro Local;1;0;0;0,31196040;0,00000180
5106851;MT;Porto Estrela ;2963;53822;0;0;1810;Centro Local;1;0;0;0,29596462;0,00000001
5107008;MT;Poxoréu ;16219;500423;0;1206;3131;Centro Local;1;0;0;0,33048781;0,00000234
5107040;MT;Primavera do Leste ;62019;3490426;1029772326;8801791;5887;Centro de Zona A;3;14;0;0,38209376;0,00076955
5107065;MT;Querência ;17479;1611455;791674363;141353525;9759;Centro Local;1;0;0;0,36302746;0,00008102
5107107;MT;São José dos Quatro Marcos ;18906;365775;0;308;1982;Centro Local;1;0;0;0,36483576;0,00009944
5107156;MT;Reserva do Cabaçal ;2732;38631;0;0;1460;Centro Local;1;0;0;0,29240397;0,00000000
5107180;MT;Ribeirão Cascalheira ;10206;290049;7366025;0;2961;Centro Local;1;0;0;0,38505257;0,00035467
5107198;MT;Ribeirãozinho ;2405;73591;0;0;3172;Centro Local;1;0;0;0,30181535;0,00000034
5107206;MT;Rio Branco ;5156;82326;0;0;1640;Centro Local;1;0;0;0,31127958;0,00000000
5107248;MT;Santa Carmem ;4525;310575;137502762;0;7123;Centro Local;1;0;0;0,29697003;0,00000000
5107263;MT;Santo Afonso ;3146;67840;0;0;2224;Centro Local;1;0;0;0,31119022;0,00000000
5107297;MT;São José do Povo ;4063;42885;0;0;1097;Centro Local;1;0;0;0,30488834;0,00000000
5107305;MT;São José do Rio Claro ;20664;683521;64314422;32179;3465;Centro Local;1;0;0;0,31131534;0,00000015
5107354;MT;São José do Xingu ;5595;238591;69158442;0;4405;Centro Local;1;0;0;0,36293023;0,00003462
5107404;MT;São Pedro da Cipa ;4727;51618;0;0;1137;Centro Local;1;0;0;0,31153006;0,00000000
5107578;MT;Rondolândia ;4001;64026;0;0;1661;Centro Local;1;0;0;0,30052675;0,00000000
5107602;MT;Rondonópolis ;232491;9598522;1569423066;881941476;4318;Centro Subregional A;5;19;0;0,43858230;0,00453434
5107701;MT;Rosário Oeste ;17151;282529;14667946;0;1671;Centro Local;1;0;0;0,40053207;0,00058531
5107743;MT;Santa Cruz do Xingu ;2564;83495;17998998;0;3449;Centro Local;1;0;0;0,25477108;0,00000000
5107750;MT;Salto do Céu ;3365;56858;0;0;1699;Centro Local;1;0;0;0,31127958;0,00000000
