cod_mun;Município;dom;int;classes_voos_dom_2019;classes_voos_int_2019
4313466;novo xingu;0;0;1 - sem passageiros;1 - sem passageiros
4313490;novo barreiro;0;0;1 - sem passageiros;1 - sem passageiros
4313508;osório;0;0;1 - sem passageiros;1 - sem passageiros
4313607;paim filho;0;0;1 - sem passageiros;1 - sem passageiros
4313656;palmares do sul;0;0;1 - sem passageiros;1 - sem passageiros
4313706;palmeira das missões;0;0;1 - sem passageiros;1 - sem passageiros
4313805;palmitinho;0;0;1 - sem passageiros;1 - sem passageiros
4313904;panambi;0;0;1 - sem passageiros;1 - sem passageiros
4313953;pantano grande;0;0;1 - sem passageiros;1 - sem passageiros
4314001;paraí;0;0;1 - sem passageiros;1 - sem passageiros
4314027;paraíso do sul;0;0;1 - sem passageiros;1 - sem passageiros
4314035;pareci novo;0;0;1 - sem passageiros;1 - sem passageiros
4314050;parobé;0;0;1 - sem passageiros;1 - sem passageiros
4314068;passa sete;0;0;1 - sem passageiros;1 - sem passageiros
4314076;passo do sobrado;0;0;1 - sem passageiros;1 - sem passageiros
4314100;passo fundo;82174;0;4 - de 10.001 até 100.000;1 - sem passageiros
4314134;paulo bento;0;0;1 - sem passageiros;1 - sem passageiros
4314159;paverama;0;0;1 - sem passageiros;1 - sem passageiros
4314175;pedras altas;0;0;1 - sem passageiros;1 - sem passageiros
4314209;pedro osório;0;0;1 - sem passageiros;1 - sem passageiros
4314308;pejuçara;0;0;1 - sem passageiros;1 - sem passageiros
4314407;pelotas;16265;0;4 - de 10.001 até 100.000;1 - sem passageiros
4314423;picada café;0;0;1 - sem passageiros;1 - sem passageiros
4314456;pinhal;0;0;1 - sem passageiros;1 - sem passageiros
4314464;pinhal da serra;0;0;1 - sem passageiros;1 - sem passageiros
4314472;pinhal grande;0;0;1 - sem passageiros;1 - sem passageiros
4314498;pinheirinho do vale;0;0;1 - sem passageiros;1 - sem passageiros
4314506;pinheiro machado;0;0;1 - sem passageiros;1 - sem passageiros
4314548;pinto bandeira;0;0;1 - sem passageiros;1 - sem passageiros
4314555;pirapó;0;0;1 - sem passageiros;1 - sem passageiros
4314605;piratini;0;0;1 - sem passageiros;1 - sem passageiros
4314704;planalto;0;0;1 - sem passageiros;1 - sem passageiros
4314753;poço das antas;0;0;1 - sem passageiros;1 - sem passageiros
4314779;pontão;0;0;1 - sem passageiros;1 - sem passageiros
4314787;ponte preta;0;0;1 - sem passageiros;1 - sem passageiros
4314803;portão;0;0;1 - sem passageiros;1 - sem passageiros
4314902;porto alegre;3912294;249555;6 - a partir de 1.000.001;5 - a partir de 100.001
4315008;porto lucena;0;0;1 - sem passageiros;1 - sem passageiros
4315057;porto mauá;0;0;1 - sem passageiros;1 - sem passageiros
4315073;porto vera cruz;0;0;1 - sem passageiros;1 - sem passageiros
4315107;porto xavier;0;0;1 - sem passageiros;1 - sem passageiros
4315131;pouso novo;0;0;1 - sem passageiros;1 - sem passageiros
4315149;presidente lucena;0;0;1 - sem passageiros;1 - sem passageiros
4315156;progresso;0;0;1 - sem passageiros;1 - sem passageiros
4315172;protásio alves;0;0;1 - sem passageiros;1 - sem passageiros
4315206;putinga;0;0;1 - sem passageiros;1 - sem passageiros
4315305;quaraí;0;0;1 - sem passageiros;1 - sem passageiros
4315313;quatro irmãos;0;0;1 - sem passageiros;1 - sem passageiros
4315321;quevedos;0;0;1 - sem passageiros;1 - sem passageiros
4315354;quinze de novembro;0;0;1 - sem passageiros;1 - sem passageiros
4315404;redentora;0;0;1 - sem passageiros;1 - sem passageiros
4315453;relvado;0;0;1 - sem passageiros;1 - sem passageiros
4315503;restinga sêca;0;0;1 - sem passageiros;1 - sem passageiros
4315552;rio dos índios;0;0;1 - sem passageiros;1 - sem passageiros
4315602;rio grande;139;359;2 - até 1.000;2 - até 1.000
4315701;rio pardo;0;0;1 - sem passageiros;1 - sem passageiros
4315750;riozinho;0;0;1 - sem passageiros;1 - sem passageiros
4315800;roca sales;0;0;1 - sem passageiros;1 - sem passageiros
4315909;rodeio bonito;0;0;1 - sem passageiros;1 - sem passageiros
4315958;rolador;0;0;1 - sem passageiros;1 - sem passageiros
4316006;rolante;0;0;1 - sem passageiros;1 - sem passageiros
4316105;ronda alta;0;0;1 - sem passageiros;1 - sem passageiros
4316204;rondinha;0;0;1 - sem passageiros;1 - sem passageiros
4316303;roque gonzales;0;0;1 - sem passageiros;1 - sem passageiros
4316402;rosário do sul;0;0;1 - sem passageiros;1 - sem passageiros
4316428;sagrada família;0;0;1 - sem passageiros;1 - sem passageiros
4316436;saldanha marinho;0;0;1 - sem passageiros;1 - sem passageiros
4316451;salto do jacuí;0;0;1 - sem passageiros;1 - sem passageiros
4316477;salvador das missões;0;0;1 - sem passageiros;1 - sem passageiros
4316501;salvador do sul;0;0;1 - sem passageiros;1 - sem passageiros
4316600;sananduva;0;0;1 - sem passageiros;1 - sem passageiros
4316709;santa bárbara do sul;0;0;1 - sem passageiros;1 - sem passageiros
4316733;santa cecília do sul;0;0;1 - sem passageiros;1 - sem passageiros
4316758;santa clara do sul;0;0;1 - sem passageiros;1 - sem passageiros
4316808;santa cruz do sul;0;0;1 - sem passageiros;1 - sem passageiros
4316907;santa maria;16740;0;4 - de 10.001 até 100.000;1 - sem passageiros
4316956;santa maria do herval;0;0;1 - sem passageiros;1 - sem passageiros
4316972;santa margarida do sul;0;0;1 - sem passageiros;1 - sem passageiros
4317004;santana da boa vista;0;0;1 - sem passageiros;1 - sem passageiros
4317103;sant'ana do livramento;0;0;1 - sem passageiros;1 - sem passageiros
4317202;santa rosa;182;0;2 - até 1.000;1 - sem passageiros
4317251;santa tereza;0;0;1 - sem passageiros;1 - sem passageiros
4317301;santa vitória do palmar;0;0;1 - sem passageiros;1 - sem passageiros
4317400;santiago;0;0;1 - sem passageiros;1 - sem passageiros
4317509;santo ângelo;11879;0;4 - de 10.001 até 100.000;1 - sem passageiros
4317558;santo antônio do palma;0;0;1 - sem passageiros;1 - sem passageiros
4317608;santo antônio da patrulha;0;0;1 - sem passageiros;1 - sem passageiros
4317707;santo antônio das missões;0;0;1 - sem passageiros;1 - sem passageiros
4317756;santo antônio do planalto;0;0;1 - sem passageiros;1 - sem passageiros
4317806;santo augusto;0;0;1 - sem passageiros;1 - sem passageiros
4317905;santo cristo;0;0;1 - sem passageiros;1 - sem passageiros
4317954;santo expedito do sul;0;0;1 - sem passageiros;1 - sem passageiros
4318002;são borja;117;0;2 - até 1.000;1 - sem passageiros
4318051;são domingos do sul;0;0;1 - sem passageiros;1 - sem passageiros
4318101;são francisco de assis;0;0;1 - sem passageiros;1 - sem passageiros
4318200;são francisco de paula;0;0;1 - sem passageiros;1 - sem passageiros
4318309;são gabriel;0;0;1 - sem passageiros;1 - sem passageiros
4318408;são jerônimo;0;0;1 - sem passageiros;1 - sem passageiros
4318424;são joão da urtiga;0;0;1 - sem passageiros;1 - sem passageiros
4318432;são joão do polêsine;0;0;1 - sem passageiros;1 - sem passageiros
4318440;são jorge;0;0;1 - sem passageiros;1 - sem passageiros
4318457;são josé das missões;0;0;1 - sem passageiros;1 - sem passageiros
4318465;são josé do herval;0;0;1 - sem passageiros;1 - sem passageiros
4318481;são josé do hortêncio;0;0;1 - sem passageiros;1 - sem passageiros
4318499;são josé do inhacorá;0;0;1 - sem passageiros;1 - sem passageiros
4318507;são josé do norte;0;0;1 - sem passageiros;1 - sem passageiros
4318606;são josé do ouro;0;0;1 - sem passageiros;1 - sem passageiros
4318614;são josé do sul;0;0;1 - sem passageiros;1 - sem passageiros
4318622;são josé dos ausentes;0;0;1 - sem passageiros;1 - sem passageiros
4318705;são leopoldo;0;0;1 - sem passageiros;1 - sem passageiros
4318804;são lourenço do sul;0;0;1 - sem passageiros;1 - sem passageiros
4318903;são luiz gonzaga;0;0;1 - sem passageiros;1 - sem passageiros
4319000;são marcos;0;0;1 - sem passageiros;1 - sem passageiros
4319109;são martinho;0;0;1 - sem passageiros;1 - sem passageiros
4319125;são martinho da serra;0;0;1 - sem passageiros;1 - sem passageiros
4319158;são miguel das missões;0;0;1 - sem passageiros;1 - sem passageiros
4319208;são nicolau;0;0;1 - sem passageiros;1 - sem passageiros
4319307;são paulo das missões;0;0;1 - sem passageiros;1 - sem passageiros
4319356;são pedro da serra;0;0;1 - sem passageiros;1 - sem passageiros
4319364;são pedro das missões;0;0;1 - sem passageiros;1 - sem passageiros
4319372;são pedro do butiá;0;0;1 - sem passageiros;1 - sem passageiros
4319406;são pedro do sul;0;0;1 - sem passageiros;1 - sem passageiros
4319505;são sebastião do caí;0;0;1 - sem passageiros;1 - sem passageiros
4319604;são sepé;0;0;1 - sem passageiros;1 - sem passageiros
4319703;são valentim;0;0;1 - sem passageiros;1 - sem passageiros
4319711;são valentim do sul;0;0;1 - sem passageiros;1 - sem passageiros
4319737;são valério do sul;0;0;1 - sem passageiros;1 - sem passageiros
4319752;são vendelino;0;0;1 - sem passageiros;1 - sem passageiros
4319802;são vicente do sul;0;0;1 - sem passageiros;1 - sem passageiros
4319901;sapiranga;0;0;1 - sem passageiros;1 - sem passageiros
4320008;sapucaia do sul;0;0;1 - sem passageiros;1 - sem passageiros
4320107;sarandi;0;0;1 - sem passageiros;1 - sem passageiros
4320206;seberi;0;0;1 - sem passageiros;1 - sem passageiros
4320230;sede nova;0;0;1 - sem passageiros;1 - sem passageiros
4320263;segredo;0;0;1 - sem passageiros;1 - sem passageiros
4320305;selbach;0;0;1 - sem passageiros;1 - sem passageiros
4320321;senador salgado filho;0;0;1 - sem passageiros;1 - sem passageiros
4320354;sentinela do sul;0;0;1 - sem passageiros;1 - sem passageiros
4320404;serafina corrêa;0;0;1 - sem passageiros;1 - sem passageiros
4320453;sério;0;0;1 - sem passageiros;1 - sem passageiros
4320503;sertão;0;0;1 - sem passageiros;1 - sem passageiros
4320552;sertão santana;0;0;1 - sem passageiros;1 - sem passageiros
4320578;sete de setembro;0;0;1 - sem passageiros;1 - sem passageiros
4320602;severiano de almeida;0;0;1 - sem passageiros;1 - sem passageiros
4320651;silveira martins;0;0;1 - sem passageiros;1 - sem passageiros
4320677;sinimbu;0;0;1 - sem passageiros;1 - sem passageiros
4320701;sobradinho;0;0;1 - sem passageiros;1 - sem passageiros
4320800;soledade;0;0;1 - sem passageiros;1 - sem passageiros
4320859;tabaí;0;0;1 - sem passageiros;1 - sem passageiros
4320909;tapejara;0;0;1 - sem passageiros;1 - sem passageiros
4321006;tapera;0;0;1 - sem passageiros;1 - sem passageiros
4321105;tapes;0;0;1 - sem passageiros;1 - sem passageiros
4321204;taquara;0;0;1 - sem passageiros;1 - sem passageiros
4321303;taquari;0;0;1 - sem passageiros;1 - sem passageiros
4321329;taquaruçu do sul;0;0;1 - sem passageiros;1 - sem passageiros
4321352;tavares;0;0;1 - sem passageiros;1 - sem passageiros
4321402;tenente portela;0;0;1 - sem passageiros;1 - sem passageiros
4321436;terra de areia;0;0;1 - sem passageiros;1 - sem passageiros
4321451;teutônia;0;0;1 - sem passageiros;1 - sem passageiros
4321469;tio hugo;0;0;1 - sem passageiros;1 - sem passageiros
4321477;tiradentes do sul;0;0;1 - sem passageiros;1 - sem passageiros
4321493;toropi;0;0;1 - sem passageiros;1 - sem passageiros
4321501;torres;0;0;1 - sem passageiros;1 - sem passageiros
4321600;tramandaí;0;0;1 - sem passageiros;1 - sem passageiros
4321626;travesseiro;0;0;1 - sem passageiros;1 - sem passageiros
4321634;três arroios;0;0;1 - sem passageiros;1 - sem passageiros
4321667;três cachoeiras;0;0;1 - sem passageiros;1 - sem passageiros
4321709;três coroas;0;0;1 - sem passageiros;1 - sem passageiros
4321808;três de maio;0;0;1 - sem passageiros;1 - sem passageiros
4321832;três forquilhas;0;0;1 - sem passageiros;1 - sem passageiros
4321857;três palmeiras;0;0;1 - sem passageiros;1 - sem passageiros
4321907;três passos;0;0;1 - sem passageiros;1 - sem passageiros
4321956;trindade do sul;0;0;1 - sem passageiros;1 - sem passageiros
4322004;triunfo;0;0;1 - sem passageiros;1 - sem passageiros
4322103;tucunduva;0;0;1 - sem passageiros;1 - sem passageiros
4322152;tunas;0;0;1 - sem passageiros;1 - sem passageiros
4322186;tupanci do sul;0;0;1 - sem passageiros;1 - sem passageiros
4322202;tupanciretã;0;0;1 - sem passageiros;1 - sem passageiros
4322251;tupandi;0;0;1 - sem passageiros;1 - sem passageiros
4322301;tuparendi;0;0;1 - sem passageiros;1 - sem passageiros
4322327;turuçu;0;0;1 - sem passageiros;1 - sem passageiros
4322343;ubiretama;0;0;1 - sem passageiros;1 - sem passageiros
4322350;união da serra;0;0;1 - sem passageiros;1 - sem passageiros
4322376;unistalda;0;0;1 - sem passageiros;1 - sem passageiros
4322400;uruguaiana;10425;0;4 - de 10.001 até 100.000;1 - sem passageiros
4322509;vacaria;0;0;1 - sem passageiros;1 - sem passageiros
4322525;vale verde;0;0;1 - sem passageiros;1 - sem passageiros
4322533;vale do sol;0;0;1 - sem passageiros;1 - sem passageiros
4322541;vale real;0;0;1 - sem passageiros;1 - sem passageiros
4322558;vanini;0;0;1 - sem passageiros;1 - sem passageiros
4322608;venâncio aires;0;0;1 - sem passageiros;1 - sem passageiros
4322707;vera cruz;0;0;1 - sem passageiros;1 - sem passageiros
4322806;veranópolis;0;0;1 - sem passageiros;1 - sem passageiros
4322855;vespasiano corrêa;0;0;1 - sem passageiros;1 - sem passageiros
4322905;viadutos;0;0;1 - sem passageiros;1 - sem passageiros
4323002;viamão;0;0;1 - sem passageiros;1 - sem passageiros
4323101;vicente dutra;0;0;1 - sem passageiros;1 - sem passageiros
4323200;victor graeff;0;0;1 - sem passageiros;1 - sem passageiros
4323309;vila flores;0;0;1 - sem passageiros;1 - sem passageiros
4323358;vila lângaro;0;0;1 - sem passageiros;1 - sem passageiros
4323408;vila maria;0;0;1 - sem passageiros;1 - sem passageiros
4323457;vila nova do sul;0;0;1 - sem passageiros;1 - sem passageiros
4323507;vista alegre;0;0;1 - sem passageiros;1 - sem passageiros
4323606;vista alegre do prata;0;0;1 - sem passageiros;1 - sem passageiros
4323705;vista gaúcha;0;0;1 - sem passageiros;1 - sem passageiros
4323754;vitória das missões;0;0;1 - sem passageiros;1 - sem passageiros
4323770;westfália;0;0;1 - sem passageiros;1 - sem passageiros
4323804;xangri-lá;0;0;1 - sem passageiros;1 - sem passageiros
5000203;água clara;0;0;1 - sem passageiros;1 - sem passageiros
5000252;alcinópolis;0;0;1 - sem passageiros;1 - sem passageiros
5000609;amambai;0;0;1 - sem passageiros;1 - sem passageiros
5000708;anastácio;0;0;1 - sem passageiros;1 - sem passageiros
5000807;anaurilândia;0;0;1 - sem passageiros;1 - sem passageiros
5000856;angélica;0;0;1 - sem passageiros;1 - sem passageiros
5000906;antônio joão;0;0;1 - sem passageiros;1 - sem passageiros
5001003;aparecida do taboado;0;0;1 - sem passageiros;1 - sem passageiros
5001102;aquidauana;0;0;1 - sem passageiros;1 - sem passageiros
5001243;aral moreira;0;0;1 - sem passageiros;1 - sem passageiros
5001508;bandeirantes;0;0;1 - sem passageiros;1 - sem passageiros
5001904;bataguassu;0;0;1 - sem passageiros;1 - sem passageiros
5002001;batayporã;0;0;1 - sem passageiros;1 - sem passageiros
5002100;bela vista;0;0;1 - sem passageiros;1 - sem passageiros
5002159;bodoquena;0;0;1 - sem passageiros;1 - sem passageiros
5002209;bonito;7992;0;3 - de 1.001 até 10.000;1 - sem passageiros
5002308;brasilândia;0;0;1 - sem passageiros;1 - sem passageiros
5002407;caarapó;0;0;1 - sem passageiros;1 - sem passageiros
5002605;camapuã;0;0;1 - sem passageiros;1 - sem passageiros
5002704;campo grande;760929;0;5 - de 100.001 até 1.000.000;1 - sem passageiros
5002803;caracol;0;0;1 - sem passageiros;1 - sem passageiros
5002902;cassilândia;0;0;1 - sem passageiros;1 - sem passageiros
5002951;chapadão do sul;0;0;1 - sem passageiros;1 - sem passageiros
5003108;corguinho;0;0;1 - sem passageiros;1 - sem passageiros
5003157;coronel sapucaia;0;0;1 - sem passageiros;1 - sem passageiros
5003207;corumbá;14437;0;4 - de 10.001 até 100.000;1 - sem passageiros
5003256;costa rica;0;0;1 - sem passageiros;1 - sem passageiros
5003306;coxim;0;0;1 - sem passageiros;1 - sem passageiros
5003454;deodápolis;0;0;1 - sem passageiros;1 - sem passageiros
5003488;dois irmãos do buriti;0;0;1 - sem passageiros;1 - sem passageiros
5003504;douradina;0;0;1 - sem passageiros;1 - sem passageiros
5003702;dourados;40869;0;4 - de 10.001 até 100.000;1 - sem passageiros
5003751;eldorado;0;0;1 - sem passageiros;1 - sem passageiros
5003801;fátima do sul;0;0;1 - sem passageiros;1 - sem passageiros
5003900;figueirão;0;0;1 - sem passageiros;1 - sem passageiros
5004007;glória de dourados;0;0;1 - sem passageiros;1 - sem passageiros
5004106;guia lopes da laguna;0;0;1 - sem passageiros;1 - sem passageiros
5004304;iguatemi;0;0;1 - sem passageiros;1 - sem passageiros
5004403;inocência;0;0;1 - sem passageiros;1 - sem passageiros
5004502;itaporã;0;0;1 - sem passageiros;1 - sem passageiros
5004601;itaquiraí;0;0;1 - sem passageiros;1 - sem passageiros
5004700;ivinhema;0;0;1 - sem passageiros;1 - sem passageiros
5004809;japorã;0;0;1 - sem passageiros;1 - sem passageiros
5004908;jaraguari;0;0;1 - sem passageiros;1 - sem passageiros
5005004;jardim;0;0;1 - sem passageiros;1 - sem passageiros
5005103;jateí;0;0;1 - sem passageiros;1 - sem passageiros
5005152;juti;0;0;1 - sem passageiros;1 - sem passageiros
5005202;ladário;0;0;1 - sem passageiros;1 - sem passageiros
5005251;laguna carapã;0;0;1 - sem passageiros;1 - sem passageiros
5005400;maracaju;0;0;1 - sem passageiros;1 - sem passageiros
5005608;miranda;0;0;1 - sem passageiros;1 - sem passageiros
5005681;mundo novo;0;0;1 - sem passageiros;1 - sem passageiros
5005707;naviraí;0;0;1 - sem passageiros;1 - sem passageiros
5005806;nioaque;0;0;1 - sem passageiros;1 - sem passageiros
5006002;nova alvorada do sul;0;0;1 - sem passageiros;1 - sem passageiros
5006200;nova andradina;0;0;1 - sem passageiros;1 - sem passageiros
5006259;novo horizonte do sul;0;0;1 - sem passageiros;1 - sem passageiros
5006275;paraíso das águas;0;0;1 - sem passageiros;1 - sem passageiros
5006309;paranaíba;0;0;1 - sem passageiros;1 - sem passageiros
5006358;paranhos;0;0;1 - sem passageiros;1 - sem passageiros
5006408;pedro gomes;0;0;1 - sem passageiros;1 - sem passageiros
5006606;ponta porã;0;0;1 - sem passageiros;1 - sem passageiros
5006903;porto murtinho;0;0;1 - sem passageiros;1 - sem passageiros
5007109;ribas do rio pardo;0;0;1 - sem passageiros;1 - sem passageiros
5007208;rio brilhante;0;0;1 - sem passageiros;1 - sem passageiros
5007307;rio negro;0;0;1 - sem passageiros;1 - sem passageiros
5007406;rio verde de mato grosso;0;0;1 - sem passageiros;1 - sem passageiros
5007505;rochedo;0;0;1 - sem passageiros;1 - sem passageiros
5007554;santa rita do pardo;0;0;1 - sem passageiros;1 - sem passageiros
5007695;são gabriel do oeste;0;0;1 - sem passageiros;1 - sem passageiros
5007703;sete quedas;0;0;1 - sem passageiros;1 - sem passageiros
5007802;selvíria;0;0;1 - sem passageiros;1 - sem passageiros
